,Symbol,Company Name,Market Cap,% Change,Volume,Revenue
1078,CYCN,"Cyclerion Therapeutics, Inc.",8.48M,-4.57%,133,-
1079,SNGX,"Soligenix, Inc.",8.07M,-1.70%,49861,960.62K
1080,TOVX,"Theriva Biologics, Inc.",8.01M,2.15%,15766,-
1081,HCTI,"Healthcare Triangle, Inc.",7.97M,-1.10%,32580,37.44M
1082,HSCS,"Heart Test Laboratories, Inc.",7.93M,1.07%,364361,5.85K
1083,NURO,"NeuroMetrix, Inc.",7.85M,3.53%,1649,5.90M
1084,NEXI,"NexImmune, Inc.",7.82M,-2.17%,24342,-
1085,ALZN,"Alzamend Neuro, Inc.",7.81M,-,19484,-
1086,GCTK,"GlucoTrack, Inc.",7.66M,-0.93%,28201,-
1087,KTTA,Pasithea Therapeutics Corp.,7.59M,2.93%,223,240.71K
1088,SISI,"Shineco, Inc.",7.50M,-0.85%,6082,3.43M
1089,PSTV,"Plus Therapeutics, Inc.",7.36M,2.87%,11375,4.91M
1090,KA,"Kineta, Inc.",7.22M,-2.66%,45414,3.31M
1091,TENX,"Tenax Therapeutics, Inc.",7.17M,-0.07%,18957,-
1092,ATXI,"Avenue Therapeutics, Inc.",7.16M,-11.46%,2460387,-
1093,DRUG,Bright Minds Biosciences Inc.,7.13M,6.25%,5808,-
1094,VIRI,"Virios Therapeutics, Inc.",7.11M,-3.77%,58804,-
1095,PULM,"Pulmatrix, Inc.",6.98M,-0.53%,2340,6.80M
1096,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",6.72M,3.97%,3592,-
1097,MYMD,"MyMD Pharmaceuticals, Inc.",6.67M,1.25%,6271,-
1098,AZTR,"Azitra, Inc.",6.62M,-2.17%,26105,626.50K
1099,OGEN,"Oragenics, Inc.",6.54M,0.68%,43034,37.65K
1100,VVOS,"Vivos Therapeutics, Inc.",6.43M,-0.21%,8028,14.50M
1101,GNPX,"Genprex, Inc.",6.29M,15.29%,174898,-
1102,XBIO,"Xenetic Biosciences, Inc.",6.27M,5.93%,3907,2.35M
1103,BFRI,Biofrontera Inc.,6.21M,2.46%,35815,33.62M
1104,ADTX,"Aditxt, Inc.",6.19M,2.96%,19297,749.48K
1105,UPC,Universe Pharmaceuticals INC,6.16M,-0.59%,27712,32.31M
1106,HPCO,"Hempacco Co., Inc.",5.99M,2.16%,178539,2.53M
1107,GTBP,"GT Biopharma, Inc.",5.96M,9.56%,39201,-
1108,EVOK,"Evoke Pharma, Inc.",5.93M,-3.59%,12726,4.30M
1109,CING,Cingulate Inc.,5.81M,10.00%,208034,-
1110,BSGM,"BioSig Technologies, Inc.",5.79M,4.59%,25038,141.00K
1111,CLVR,Clever Leaves Holdings Inc.,5.78M,13.59%,2023,17.39M
1112,XCUR,"Exicure, Inc.",5.71M,-,14254,23.79M
1113,SONN,"Sonnet BioTherapeutics Holdings, Inc.",5.68M,0.16%,2497970,129.18K
1114,HOTH,"Hoth Therapeutics, Inc.",5.65M,0.77%,19420,-
1115,MDGS,Medigus Ltd.,5.49M,-2.40%,2213,83.45M
1116,KZIA,Kazia Therapeutics Limited,5.47M,-4.52%,123348,15.86K
1117,AFIB,"Acutus Medical, Inc.",5.47M,-0.27%,253331,19.66M
1118,LIXT,"Lixte Biotechnology Holdings, Inc.",5.47M,-1.23%,900,-
1119,SSY,"SunLink Health Systems, Inc.",5.46M,-0.66%,1924,39.59M
1120,LFLY,"Leafly Holdings, Inc.",5.44M,-5.40%,3045,44.62M
1121,TTNP,"Titan Pharmaceuticals, Inc.",5.38M,-8.42%,2321,306.00K
1122,STSS,"Sharps Technology, Inc.",5.35M,-0.06%,5672,-
1123,VERO,Venus Concept Inc.,5.34M,-5.93%,3346,82.51M
1124,OPGN,"OpGen, Inc.",5.31M,-0.08%,20322,3.07M
1125,VRPX,"Virpax Pharmaceuticals, Inc.",5.31M,14.16%,393424,-
1126,HSDT,"Helius Medical Technologies, Inc.",5.25M,-0.41%,4947,792.00K
1127,XTLB,XTL Biopharmaceuticals Ltd.,5.01M,2.17%,413,-
1128,PTIX,"Protagenic Therapeutics, Inc.",4.88M,-0.90%,205,-
1129,LUCY,"Innovative Eyewear, Inc.",4.86M,-0.08%,8431,603.79K
1130,CJJD,"China Jo-Jo Drugstores, Inc.",4.81M,-,11432,148.81M
1131,ARTL,"Artelo Biosciences, Inc.",4.77M,-0.33%,1504,-
1132,AVTX,"Avalo Therapeutics, Inc.",4.71M,-2.64%,31193,2.25M
1133,ZCMD,Zhongchao Inc.,4.69M,-,22257,17.23M
1134,PALI,"Palisade Bio, Inc.",4.68M,3.37%,9732,250.00K
1135,IMCC,IM Cannabis Corp.,4.63M,-0.22%,6390,58.56M
1136,GOVX,"GeoVax Labs, Inc.",4.63M,1.41%,3401,-
1137,SILO,"Silo Pharma, Inc.",4.62M,1.25%,1691,72.10K
1138,LIPO,Lipella Pharmaceuticals Inc.,4.58M,-,43183,449.62K
1139,MGRX,"Mangoceuticals, Inc.",4.47M,-14.39%,722459,496.06K
1140,BPTS,Biophytis S.A.,4.43M,-1.71%,1350,-
1141,CMND,Clearmind Medicine Inc.,4.43M,0.72%,31297,-
1142,AEMD,"Aethlon Medical, Inc.",4.42M,1.20%,4111,574.25K
1143,ZVSA,"ZyVersa Therapeutics, Inc.",4.40M,-12.03%,660777,-
1144,AVGR,"Avinger, Inc.",4.33M,-1.82%,33416,7.75M
1145,RHE,"Regional Health Properties, Inc.",4.31M,-,97,22.80M
1146,SCPX,Scorpius Holdings Inc,4.30M,-0.91%,678049,2.23M
1147,PHIO,Phio Pharmaceuticals Corp.,4.24M,3.45%,106272,-
1148,OTRK,"Ontrak, Inc.",4.22M,0.65%,46661,11.71M
1149,JAGX,"Jaguar Health, Inc.",4.14M,-5.64%,7288167,10.72M
1150,IBIO,"iBio, Inc.",4.11M,-1.69%,21619,50.00K
1151,FNCH,"Finch Therapeutics Group, Inc.",4.01M,3.60%,1053,115.00K
1152,ONCO,Onconetix Inc,4.01M,-1.45%,121477,-
1153,BPTH,"Bio-Path Holdings, Inc.",3.96M,-7.72%,12610,-
1154,RSLS,ReShape Lifesciences Inc.,3.94M,2.56%,84184,9.81M
1155,PCSA,"Processa Pharmaceuticals, Inc.",3.88M,0.88%,5719,-
1156,ENVB,"Enveric Biosciences, Inc.",3.86M,2.84%,90118,-
1157,SNPX,"Synaptogenix, Inc.",3.75M,-3.32%,26009,-
1158,ISPC,iSpecimen Inc.,3.72M,-2.42%,37986,10.31M
1159,SPRC,SciSparc Ltd.,3.70M,-4.44%,145690,3.32M
1160,VTAK,"Catheter Precision, Inc.",3.65M,-2.11%,32002,314.00K
1161,CPHI,"China Pharma Holdings, Inc.",3.64M,4.83%,48183,7.78M
1162,CNSP,"CNS Pharmaceuticals, Inc.",3.62M,4.65%,114975,-
1163,PTPI,"Petros Pharmaceuticals, Inc.",3.59M,-,164334,6.98M
1164,NXL,"Nexalin Technology, Inc.",3.57M,-4.39%,58693,128.64K
1165,KTRA,"Kintara Therapeutics, Inc.",3.50M,-4.35%,1479322,-
1166,CYCC,"Cyclacel Pharmaceuticals, Inc.",3.48M,-1.52%,22690,389.00K
1167,NBSE,"NeuBase Therapeutics, Inc.",3.47M,6.79%,137479,-
1168,ADIL,"Adial Pharmaceuticals, Inc.",3.43M,1.70%,484611,-
1169,PRFX,PainReform Ltd.,3.42M,2.56%,689,-
1170,BDRX,Biodexa Pharmaceuticals Plc,3.41M,-,14209,377.22K
1171,WINT,"Windtree Therapeutics, Inc.",3.31M,0.02%,3854,-
1172,TNON,"Tenon Medical, Inc.",3.29M,15.04%,30576,2.40M
1173,SXTP,"60 Degrees Pharmaceuticals, Inc.",3.19M,-1.08%,58162,-209.26K
1174,SBFM,"Sunshine Biopharma, Inc.",3.17M,6.86%,2509679,20.35M
1175,PXMD,"PaxMedica, Inc.",3.07M,-3.19%,49482,-
1176,LSDI,Lucy Scientific Discovery Inc.,3.02M,8.82%,51477,16.73K
1177,INVO,"INVO Bioscience, Inc.",3.02M,-0.83%,9755,1.92M
1178,CYTO,Altamira Therapeutics Ltd.,2.96M,-2.13%,26403,-902.13K
1179,FOXO,FOXO Technologies Inc.,2.84M,-0.88%,82275,453.00K
1180,NUWE,"Nuwellis, Inc.",2.81M,1.04%,169412,8.65M
1181,APVO,Aptevo Therapeutics Inc.,2.77M,-,86260,-
1182,SLRX,"Salarius Pharmaceuticals, Inc.",2.68M,2.09%,2126,-
1183,THMO,"ThermoGenesis Holdings, Inc.",2.63M,6.74%,2716,9.72M
1184,TCBP,TC Biopharm (Holdings) Plc,2.57M,108.49%,100985204,3.61M
1185,BIOL,"BIOLASE, Inc.",2.48M,2.09%,884679,49.73M
1186,ENSC,"Ensysce Biosciences, Inc.",2.47M,-6.70%,127794,-
1187,ACON,"Aclarion, Inc.",2.42M,8.88%,286095,84.13K
1188,SNOA,"Sonoma Pharmaceuticals, Inc.",2.40M,-0.26%,91001,12.31M
1189,ALLR,"Allarity Therapeutics, Inc.",2.36M,0.12%,12585,-
1190,SCNI,Scinai Immunotherapeutics Ltd.,2.28M,3.03%,3752,-
1191,IONM,Assure Holdings Corp.,2.27M,-5.60%,4926,3.57M
1192,YCBD,"cbdMD, Inc.",2.25M,-3.78%,1312,23.45M
1193,AGRX,"Agile Therapeutics, Inc.",2.21M,-1.92%,20187,19.97M
1194,DYNT,Dynatronics Corporation,2.20M,4.02%,5376,35.18M
1195,INM,InMed Pharmaceuticals Inc.,2.12M,-2.29%,34757,5.49M
1196,BBLG,Bone Biologics Corporation,2.12M,-,8184,-
1197,VRAX,Virax Biolabs Group Limited,2.10M,-,4601,79.30K
1198,QLGN,"Qualigen Therapeutics, Inc.",2.10M,-2.40%,12096,4.62M
1199,ATNF,180 Life Sciences Corp.,2.09M,1.13%,1094601,-
1200,TIVC,"Tivic Health Systems, Inc.",2.04M,-4.24%,4128,1.23M
1201,WORX,SCWorx Corp.,1.95M,-5.36%,15581,3.92M
1202,NAOV,"NanoVibronix, Inc.",1.86M,0.11%,2997,1.00M
1203,AMPE,"Ampio Pharmaceuticals, Inc.",1.84M,10.15%,84706,-
1204,BACK,"IMAC Holdings, Inc.",1.74M,-5.89%,1706,8.47M
1205,BJDX,"Bluejay Diagnostics, Inc.",1.60M,-2.58%,34150,-
1206,GLMD,Galmed Pharmaceuticals Ltd.,1.52M,-0.53%,17229,-
1207,DRMA,"Dermata Therapeutics, Inc.",1.48M,0.58%,6090,-
1208,AKAN,Akanda Corp.,1.39M,-2.73%,52236,3.94M
1209,REVB,"Revelation Biosciences, Inc.",1.35M,2.94%,116772,-
1210,THAR,"Tharimmune, Inc.",1.18M,-0.21%,257836,-
1211,QNRX,"Quoin Pharmaceuticals, Ltd.",1.16M,5.04%,350985,-
1212,SINT,"Sintx Technologies, Inc.",1.15M,-1.38%,140911,2.49M
1213,SXTC,"China SXT Pharmaceuticals, Inc.",1.13M,1.01%,144220,33.62K
1214,MOTS,"Motus GI Holdings, Inc.",973.71K,-1.49%,28247,364.00K
1215,NBY,"NovaBay Pharmaceuticals, Inc.",918.67K,-0.50%,211055,14.64M
1216,GRI,"GRI Bio, Inc.",868.71K,4.45%,91544,-
1217,RNAZ,"TransCode Therapeutics, Inc.",738.40K,-4.01%,981042,-
